Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
1969,1,2,55212.0,0,1,1353628800,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0
1973,3,2,18978.0,1,0,1355184000,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0
1989,0,0,30279.0,1,0,1356825600,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0
1981,4,2,56337.0,1,1,1364342400,25,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,0,1
1976,4,1,26907.0,1,1,1376956800,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0
1976,0,2,5305.0,0,1,1375142400,12,12,4,7,1,3,5,0,1,0,0,13,0,0,0,0,0,0,0
1980,0,3,81702.0,0,0,1348358400,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0
1967,0,3,68743.0,0,0,1346284800,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0
1984,0,1,35196.0,1,0,1352764800,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0
1984,0,1,23976.0,1,0,1388102400,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0
1958,2,0,75154.0,0,1,1346716800,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1
1971,2,1,80573.0,0,0,1350172800,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0
1976,2,0,70893.0,0,0,1360108800,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0
1966,2,2,49605.0,0,0,1403308800,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0
1954,1,2,57744.0,0,1,1384214400,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0
1969,0,1,74918.0,0,0,1363046400,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0
1981,2,2,36959.0,1,0,1380672000,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0
1983,1,2,92491.0,0,0,1367366400,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1
1971,0,0,58350.0,0,1,1357257600,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0
1957,0,4,65486.0,0,1,1399852800,29,245,19,125,37,67,14,1,4,2,10,2,0,0,0,0,0,0,0
1954,0,2,62820.0,0,0,1368230400,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0
1955,0,2,80395.0,0,0,1385164800,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0
1968,0,2,63967.0,0,1,1376006400,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0
1980,4,1,25130.0,1,0,1380672000,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0
1985,0,2,21355.0,1,0,1376956800,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1
1971,0,1,71819.0,0,1,1377648000,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0
1968,4,2,48985.0,0,1,1372982400,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0
1975,0,2,61456.0,0,1,1364342400,47,563,76,384,84,192,89,4,6,10,13,4,0,0,0,0,0,0,0
1968,1,1,40706.0,2,1,1358380800,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0
1950,1,1,50616.0,0,1,1397347200,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,0
1980,4,1,14515.0,1,0,1352419200,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,1
1979,0,0,60152.0,0,1,1364428800,6,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,0
1963,0,1,77226.0,0,1,1393545600,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0
1971,0,2,64795.0,0,1,1358380800,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0
1985,4,0,33812.0,1,0,1351900800,86,4,17,19,30,24,39,2,2,1,3,6,0,0,0,0,0,0,0
1967,0,1,65777.0,0,0,1387411200,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0
1951,2,0,49389.0,1,1,1377734400,55,40,0,19,2,1,3,1,2,0,3,7,0,0,0,0,0,0,0
1966,1,2,57705.0,0,1,1389398400,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0
1967,0,1,66825.0,0,0,1373760000,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0
1962,2,0,72217.0,0,0,1365552000,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0
1962,0,3,37859.0,1,2,1357948800,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0
1987,0,2,25545.0,1,0,1347062400,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,1
1971,1,3,65808.0,1,1,1401408000,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,0
1955,1,1,46015.0,1,1,1397347200,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0
1953,2,4,84953.0,0,0,1370217600,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1
1967,0,3,76982.0,0,0,1392422400,19,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,0,1
1979,2,2,40662.0,1,0,1363305600,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0
1984,1,2,38175.0,1,0,1379894400,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0
1971,0,3,40851.0,1,1,1361404800,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,0
1987,1,0,42000.0,0,0,1357776000,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1
1961,4,4,59184.0,0,1,1347148800,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0
1964,1,2,31686.0,1,1,1401926400,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0
1977,0,2,54809.0,1,1,1378857600,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1
1966,3,1,22634.0,0,0,1358294400,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0
1977,0,1,46931.0,2,1,1398297600,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0
1972,0,1,31590.0,1,0,1371513600,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0
1953,1,3,36957.0,1,1,1346889600,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1
1952,4,4,28457.0,0,0,1351382400,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,0
1952,1,1,61010.0,0,1,1349740800,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0
1976,0,3,64892.0,0,1,1401321600,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0
1962,1,0,52597.0,0,1,1399420800,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0
1980,2,3,78789.0,0,0,1344384000,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1
1966,1,1,30843.0,1,1,1401062400,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0
1956,2,0,64857.0,0,0,1353628800,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0
1976,0,2,13624.0,1,0,1358640000,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0
1983,1,1,21840.0,1,0,1374364800,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0
1976,1,3,66476.0,0,1,1362614400,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0
1972,0,2,69209.0,0,0,1347840000,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,0
1976,0,0,20180.0,0,0,1361318400,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0
1970,0,1,38200.0,1,1,1354838400,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
1950,1,1,52157.0,0,1,1402099200,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,0
1955,1,2,38725.0,1,1,1399680000,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0
1982,4,1,58582.0,0,1,1380326400,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0
1946,0,1,37760.0,0,0,1346371200,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0
1953,2,2,54348.0,1,1,1402185600,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0
1959,4,2,26887.0,0,1,1360454400,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0
1975,0,2,46149.0,0,1,1385683200,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0
1979,4,1,7500.0,1,0,1367884800,7,2,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0,0
1982,4,0,74116.0,0,0,1388361600,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0
1960,4,4,46779.0,1,1,1373587200,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0
1974,0,3,102692.0,0,0,1365120000,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1
1978,3,1,24882.0,1,0,1347148800,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0
1961,0,2,49678.0,0,1,1359763200,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0
1981,2,1,42021.0,1,0,1346371200,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0
1960,0,1,78468.0,0,0,1397001600,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0
1975,0,1,55914.0,0,1,1367193600,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0
1973,0,4,42429.0,0,1,1392076800,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0
1976,1,2,51650.0,0,1,1399766400,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0
1956,4,1,58821.0,0,1,1381536000,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0
1978,0,3,55563.0,0,1,1396656000,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,0
1965,2,0,35791.0,2,1,1367798400,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0
1968,2,3,63841.0,0,1,1366502400,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0
1952,1,1,69805.0,0,1,1390262400,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0
1981,1,1,44953.0,0,0,1356048000,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0
1968,0,0,57107.0,0,1,1345766400,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1
1966,1,1,65814.0,0,1,1393718400,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0
1990,0,0,26095.0,1,0,1372550400,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,0
1974,0,3,39996.0,1,1,1400716800,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0
1978,0,2,67023.0,0,0,1393891200,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0
1972,1,0,41644.0,1,1,1399593600,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,0
1978,0,0,60199.0,1,2,1378944000,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0
1947,2,1,66000.0,0,0,1397952000,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0
1968,2,3,63841.0,0,1,1366502400,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0
1980,0,2,41850.0,1,1,1356307200,51,53,5,19,2,13,4,3,3,0,3,8,0,0,0,0,0,0,0
1988,4,0,23331.0,1,0,1349395200,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0
1955,0,1,59925.0,0,1,1354233600,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0
1970,1,0,57642.0,0,1,1389225600,24,580,6,58,8,0,27,3,7,6,6,4,1,0,0,0,0,0,0
1964,0,4,85620.0,0,0,1389052800,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,1
1967,2,0,59235.0,1,0,1357948800,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0
1947,1,1,73059.0,0,1,1377907200,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0
1972,0,1,30261.0,1,2,1348531200,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0
1978,1,2,72159.0,0,0,1351468800,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0
1976,0,0,20180.0,0,0,1361318400,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0
1982,0,1,61416.0,0,0,1360281600,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0
1955,1,0,49667.0,0,0,1345420800,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1
1957,1,3,54237.0,0,1,1367020800,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0
1955,0,1,38946.0,0,1,1382572800,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0
1974,1,1,65640.0,0,1,1393632000,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0
1959,1,2,52854.0,1,1,1395619200,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,0
1965,4,3,60161.0,0,1,1350950400,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0
1947,2,0,91712.0,0,0,1381968000,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1
1978,0,1,42011.0,1,0,1364256000,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0
1976,0,2,53359.0,1,1,1369612800,4,173,4,30,3,6,41,4,5,1,4,7,0,0,0,0,0,0,0
1974,2,1,43018.0,0,1,1383264000,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0
1981,4,1,75774.0,1,0,1398988800,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0
1949,2,4,51529.0,0,1,1378512000,14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,0
1950,2,3,38054.0,1,1,1398902400,24,23,2,17,2,1,0,2,2,0,3,7,0,0,0,0,0,0,0
1980,0,1,44964.0,1,1,1355616000,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0
1986,1,1,34320.0,1,0,1392508800,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0
1976,4,2,23718.0,1,0,1378080000,76,6,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,0
1981,4,0,24336.0,1,0,1346025600,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0
1954,4,2,63564.0,0,0,1390953600,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1
1965,2,0,33168.0,0,1,1350086400,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,0
1968,2,3,63841.0,0,1,1366502400,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0
1971,1,1,49269.0,1,0,1344988800,92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,0
1971,1,2,60491.0,0,1,1378425600,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0
1976,2,1,46106.0,1,1,1399766400,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0
1982,2,0,75777.0,0,0,1372896000,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,0,1
1982,1,2,160803.0,0,0,1344038400,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,0
1974,0,2,42557.0,0,1,1346198400,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,0
1971,0,2,73691.0,0,1,1383696000,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0
1977,2,2,27889.0,1,0,1372982400,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0
1991,1,1,68682.0,0,0,1381017600,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0
1961,0,2,79410.0,0,0,1401321600,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0
1979,0,0,57537.0,1,0,1370822400,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0
1977,0,2,30368.0,0,1,1383782400,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0
1958,0,1,28087.0,1,1,1355184000,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0
1973,0,2,25410.0,1,0,1377907200,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0
1955,0,2,67225.0,0,1,1385424000,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0
1971,2,1,157733.0,1,0,1370304000,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0
1957,0,0,78499.0,0,0,1385164800,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,1
1970,2,2,61872.0,0,1,1386892800,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0
1960,0,1,44512.0,1,1,1377820800,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,0
1958,2,0,30523.0,2,1,1372636800,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0
1973,3,1,9722.0,1,0,1349136000,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1
1965,0,2,59754.0,0,1,1354320000,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,1
1947,0,1,70321.0,0,0,1358294400,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1
1965,0,2,44393.0,1,1,1377129600,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0
1972,0,2,22063.0,1,0,1375920000,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0
1951,0,2,71107.0,0,1,1361059200,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0
1974,0,2,26067.0,1,0,1383523200,49,22,2,18,0,2,12,3,3,0,3,8,0,0,0,0,0,0,0
1983,0,2,39922.0,1,0,1360800000,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0
1965,1,1,34230.0,1,1,1356480000,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0
1972,2,2,35641.0,1,0,1373760000,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1
1985,1,0,30298.0,0,0,1400457600,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0
1972,4,1,46344.0,0,1,1355443200,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0
1951,4,2,78497.0,0,0,1385856000,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0
1981,4,2,27733.0,1,0,1377475200,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0
1959,0,3,61250.0,0,1,1355616000,49,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0,0
1974,4,1,49669.0,1,0,1400889600,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0
1965,1,2,69969.0,0,0,1377561600,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1
1973,1,7,48432.0,0,1,1350518400,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,1
1987,4,0,23830.0,0,0,1391731200,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0
1945,1,2,65846.0,0,0,1368748800,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,0
1958,0,2,51876.0,0,0,1381795200,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0
1948,2,4,78427.0,0,0,1351036800,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1
1971,2,2,39791.0,0,1,1364428800,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0
1967,0,3,57136.0,0,0,1368835200,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,1
1955,0,4,79800.0,0,0,1348358400,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,1
1960,0,1,70971.0,0,1,1348185600,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,1
1984,0,2,72570.0,0,0,1398384000,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0
1971,4,1,42033.0,1,1,1348012800,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0
1962,1,0,33419.0,0,1,1376697600,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0
1977,0,3,82582.0,0,0,1402099200,54,510,120,550,156,40,241,1,4,9,7,1,1,0,0,1,0,0,1
1969,0,2,65747.0,0,1,1394150400,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0
1960,0,1,30507.0,0,0,1362960000,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0
1960,2,2,54197.0,0,1,1396483200,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0
1963,2,3,48721.0,1,1,1368403200,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0
1957,4,2,53233.0,0,1,1395100800,18,28,0,9,3,0,0,1,1,0,3,4,0,0,0,0,0,0,0
1955,1,2,22554.0,1,1,1351900800,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0
1973,2,3,52034.0,1,1,1368748800,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0
1955,4,2,62972.0,0,1,1343952000,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1
1974,1,1,30351.0,1,0,1370476800,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,1
1971,2,2,38196.0,1,1,1397779200,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,0
1974,0,1,33590.0,2,1,1383436800,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0
1949,2,2,62845.0,1,1,1349049600,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0
1971,2,0,36230.0,1,0,1381968000,17,14,2,30,8,2,3,1,2,0,4,5,0,0,0,0,0,0,0
1991,4,1,20193.0,0,0,1354060800,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0
1958,4,1,26490.0,0,0,1348272000,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0
1975,1,2,45503.0,1,0,1380067200,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0
1956,0,1,64090.0,0,1,1375833600,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1
1969,3,1,22390.0,0,0,1382313600,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0
1972,0,0,24762.0,1,0,1391990400,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1
1973,1,0,48432.0,0,1,1350518400,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,1
1950,0,1,60905.0,0,1,1386201600,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0
1972,1,2,44325.0,0,1,1362614400,69,516,0,21,0,0,5,4,8,2,7,8,0,1,0,0,0,0,0
1978,4,0,36975.0,1,0,1388188800,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0
1983,0,1,36075.0,1,0,1386547200,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0
1970,2,2,44159.0,1,0,1402963200,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0
1948,1,1,46681.0,0,2,1381190400,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0
1964,0,2,42523.0,0,0,1398211200,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0
1978,2,1,85738.0,0,0,1390435200,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0
1951,2,1,59385.0,1,1,1367107200,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0
1960,0,1,63381.0,0,1,1349395200,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0
1971,0,3,25818.0,1,0,1350518400,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0
1950,1,4,56551.0,1,1,1399420800,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0
1969,0,2,14045.0,1,0,1390694400,24,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,0
1957,2,1,68148.0,0,0,1377907200,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0
1958,4,0,75342.0,0,1,1367798400,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0
1975,0,2,23957.0,1,0,1351382400,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1
1988,4,2,23331.0,1,0,1346716800,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0
1978,0,2,57113.0,1,1,1360108800,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0
1958,0,2,67267.0,0,1,1399939200,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0
1952,2,0,8820.0,1,1,1363910400,52,12,0,13,4,2,4,4,3,0,3,8,0,0,0,0,0,0,0
1966,1,0,46734.0,1,2,1382313600,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0
1952,0,1,34074.0,1,1,1373673600,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0
1970,1,0,32303.0,0,1,1394236800,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0
1956,0,1,54450.0,1,1,1347580800,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0
1975,3,2,30801.0,0,1,1351209600,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0
1974,1,2,61917.0,1,1,1384905600,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0
1954,0,2,80067.0,0,0,1379548800,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0
1971,0,1,16626.0,2,0,1389744000,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0
1977,0,2,74985.0,0,0,1347321600,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0
